vin,display_color,year,make,model,price,mileage,city,condition,dealer_name,state,trim,body_style
3TMLU4EN6FM207463,Silver,2015,Toyota,Tacoma,"$33,350","50,018 Miles",Oceanside,used,Shift San Diego - Test Drives Delivered to You,CA,V6,truck
3GTU9EET6MG309836,Cayenne Red Tintcoat,2021,GMC,Sierra 1500,"$64,999","1,659 Miles",Stafford,used,Texas Direct Auto,TX,AT4,truck
3GCPWCED1MG437324,Summit White,2021,Chevrolet,Silverado 1500,"$43,665",New,Pasadena,new,Monument Chevrolet,TX,LT,truck
JM3KFBDM2M0453775,Deep Crystal Blue Mica,2021,Mazda,CX-5,"$35,010",New,Kirkland,new,Lee Johnson Auto Family,WA,Grand Touring,suv
WBXYJ5C32JEF80932,White,2018,BMW,X2,"$33,277","10,576 Miles",Portage,used,Castle Subaru,IN,xDrive28i,suv
1G1105S33LU110670,Silver Ice,2020,Chevrolet,Impala,"$25,341","56,828 Miles",Jacksonville,used,Hertz Car Sales Jacksonville,FL,Premier,sedan
5TFDY5F11LX887563,Black,2020,Toyota,Tundra,"$58,999","22,739 Miles",Puyallup,used,Northwest Motorsport - Puyallup,WA,SR5,truck
5GAKRCKD5FJ334285,Champagne Silver Metallic,2015,Buick,Enclave,"$18,499","105,396 Miles",Stafford,used,Texas Direct Auto,TX,Premium,suv
2GKFLZE3XD6136274,Black,2013,GMC,Terrain,"$10,995","133,002 Miles",Springfield,used,Auto Mall of Springfield,IL,Denali,suv
1FA6P8CF9G5299141,Deep Impact Blue Metallic,2016,Ford,Mustang,"$33,995","46,623 Miles",Fullerton,used,Car Castle,CA,GT Premium,coupe
JTKJF5C7XE3080477,Cement,2014,Scion,tC,"$14,499","21,577 Miles",Montclair,used,Montclair Auto Exchange,CA,Base,coupe
1GKS1GKC6HR264874,DARK SAPPHIRE BLUE METALLIC,2017,GMC,Yukon XL,"$43,764","49,992 Miles",Houston,used,John Eagle Honda of Houston,TX,SLT 1500,suv
5XYPG4A30JG406611,Snow White Pearl,2018,Kia,Sorento,"$22,305","39,882 Miles",Miami Lakes,certified pre-owned,Miami Lakes Automall,FL,LX,suv
KL4MMBS20MB170959,Summit White,2021,Buick,Encore GX,"$22,914",New,Highland,new,LaFontaine Cadillac Buick GMC of Highland,MI,Preferred,suv
2HKRW5H37JH412129,Gray,2018,Honda,CR-V,"$25,991","20,879 Miles",Riverside,used,Riverside Volkswagen,CA,LX,suv
3N1AB7APXJY235339,Black,2018,Nissan,Sentra,"$18,998","46,964 Miles",Merriam,used,CarMax Kansas City - Now offering Curbside Pickup,KS,SR,sedan
3N1CE2CP5FL418426,Blue,2015,Nissan,Versa Note,"$10,999","48,065 Miles",Stafford,used,Texas Direct Auto,TX,SV,hatchback
1C6RRFFG4KN790906,Bright White Clearcoat,2019,Ram,Pickup 1500,"$37,450","20,497 Miles",Avenel,used,Prestige of Avenel,NJ,Big Horn,truck
JN1EV7EK5KM231663,Blue,2019,Infiniti,Q60,"$40,998","11,864 Miles",Madison,used,CarMax Rivergate - Now offering Curbside Pickup,TN,3.0T Luxe,coupe
WBY2Z6C51KVG97999,Crystal White Pearl Metallic w/BMW i Frozen Blue,2019,BMW,i8,"$114,900","13,815 Miles",Costa Mesa,used,California Beemers,CA,Base,convertible
NMTKHMBX3JR037897,Blue,2018,Toyota,C-HR,"$17,795","66,506 Miles",Bronx,used,Victory Mitsubishi,NY,XLE,crossover
WBXJG9C06M5T01707,Black Sapphire Metallic,2021,BMW,X1,"$39,997","3,715 Miles",Silver Spring,used,BMW of Silver Spring,MD,xDrive28i,suv
KM8R24HE6LU035059,Becketts Black,2020,Hyundai,Palisade,"$39,800","21,828 Miles",Chula Vista,used,Chula Vista Honda,CA,SEL,suv
1GC1KUEY2KF279410,White,2019,Chevrolet,Silverado 2500HD,"$62,999","62,956 Miles",West Palm Beach,used,Off Lease Only Palm Beach,FL,High Country,truck
1C4PJLCB9KD358879,Billet Silver Metallic Clearcoat,2019,Jeep,Cherokee,"$20,385","39,947 Miles",San Antonio,used,CarLotz - San Antonio,TX,Latitude,suv
1N6ED1EJ3NN604313,Boulder Gray Pearl,2022,Nissan,Frontier,"$39,350",New,New Braunfels,new,Nissan of New Braunfels,TX,PRO,truck
1GNSCAKC4GR294609,Brownstone Metall,2016,Chevrolet,Tahoe,"$33,652","75,625 Miles",Shreveport,used,Orr Cadillac of Shreveport,LA,LS,suv
1GKS2CKJ7JR112760,White,2018,GMC,Yukon,"$64,999","42,682 Miles",Pasco,used,Northwest Motorsport - Pasco,WA,Denali,suv
5GAKRBKD3HJ193620,Ebony Twilight Metallic,2017,Buick,Enclave,"$24,716","81,901 Miles",Swainsboro,used,Daniels Chevrolet Buick GMC,GA,Leather,suv
1FMCU9GX5FUB13643,Oxford White,2015,Ford,Escape,"$14,099","79,552 Miles",Montclair,used,Montclair Auto Exchange,CA,SE,suv
1G1ZD5ST9KF167045,"Gray,shadow",2019,Chevrolet,Malibu,"$19,602","60,056 Miles",Bedford,used,Hertz Car Sales Bedford,TX,LT,sedan
1GB5WRE73MF209819,White,2021,Chevrolet,Silverado 3500HD,"$49,790",New,Canal Winchester,new,Jeff Wyler Chevrolet of Columbus,OH,Work Truck,truck
1FTEW1EP3HFA34443,Caribou Metallic,2017,Ford,F-150,"$34,994","80,804 Miles",Phoenix,used,Camelback Toyota,AZ,XLT,truck
KM8SM4HF3KU303777,Silver,2019,Hyundai,Santa Fe XL,"$25,999","24,705 Miles",Stafford,used,Texas Direct Auto,TX,SE,suv
5GAKVBKD0HJ143088,White Frost Tricoat,2017,Buick,Enclave,"$28,995","53,465 Miles",Chesapeake,used,CarLotz - Chesapeake,VA,Leather,suv
JTJDY7AX3L4315450,Silver,2020,Lexus,LX 570,"$93,998","3,172 Miles",Torrance,used,CarMax Torrance - Now offering Curbside Pickup and Home Delivery,CA,Three-Row,suv
KNDPCCAC8G7816293,Black Cherry,2016,Kia,Sportage,"$18,999","42,465 Miles",Stafford,used,Texas Direct Auto,TX,EX,suv
5LMCJ3C95KUL04161,White,2019,Lincoln,MKC,"$31,999","10,189 Miles",Opa Locka,used,Off Lease Only Miami,FL,Reserve,suv
JTHBF1D27E5006511,Black,2014,Lexus,IS 250,"$21,850","75,300 Miles",South San Francisco,used,Shift SF - Test Drives Delivered to You,CA,Base,sedan
1FM5K8GT8GGA84662,Black,2016,Ford,Explorer,"$30,998","58,446 Miles",Katy,used,CarMax Houston Katy Freeway - Now offering Curbside Pickup and Home Delivery,TX,Sport,suv
5TFDY5F14EX356585,Silver,2014,Toyota,Tundra,"$39,999","66,447 Miles",Boise,used,Northwest Motorsports - Boise,ID,SR5,truck
1GCVKRECXFZ330367,Red,2015,Chevrolet,Silverado 1500,"$30,856","72,770 Miles",Humboldt,used,Jones Chevrolet Humboldt,TN,LT,truck
1GT12UE86GF237930,Black,2016,GMC,Sierra 2500HD,"$56,998","59,843 Miles",Naperville,used,CarMax Naperville - Now offering Curbside Pickup,IL,Denali,truck
1G1FF1R74G0138657,Silver Ice Metallic,2016,Chevrolet,Camaro,"$37,499","41,643 Miles",Fullerton,used,OC Auto Exchange,CA,SS,coupe
1C4RJKEG4M8133387,Black,2021,Jeep,Grand Cherokee L,"$61,385",New,Houston,new,Northwest Chrysler Jeep Ram Dodge Ram,TX,Summit,suv
3GCUYEED6MG456623,Cherry Red Tintcoat,2021,Chevrolet,Silverado 1500,"$47,691",New,Sullivan,new,Laura Chevrolet Buick GMC of Sullivan,MO,RST,truck
JN8AZ2NF8K9686651,Black,2019,Infiniti,QX80,"$51,988","31,398 Miles",Austin,used,Sewell Jaguar Land Rover North Austin,TX,Luxe,suv
3GKALPEV6KL179034,Quicksilver Metallic,2019,GMC,Terrain,"$21,099","64,139 Miles",Torrance,used,Hertz Car Sales Torrance,CA,SLT,suv
KNAGV4LD3J5022744,Blue,2018,Kia,Optima Plug-In Hybrid,"$21,821","32,322 Miles",Sandy,used,Ken Garff Hyundai Southtowne,UT,EX,sedan
1C6SRFHT2MN834058,Gray,2021,Ram,Pickup 1500,"$62,028",New,Webster,new,Clear Lake Chrysler Jeep Dodge Ram,TX,Limited,truck
1C6SRFJT7MN780363,White,2021,Ram,Pickup 1500,"$55,449",New,Webster,new,Clear Lake Chrysler Jeep Dodge Ram,TX,Laramie,truck
1C4RJEAGXLC365012,Bright White Clearcoat,2020,Jeep,Grand Cherokee,"$31,587","13,522 Miles",Commerce,used,Commerce Mitsubishi,CA,Laredo,suv
4T1BK1EB2GU218541,Blue,2016,Toyota,Avalon,"$24,998","44,143 Miles",Sterling,used,CarMax Dulles - Now offering Curbside Pickup and Home Delivery,VA,XLE Premium,sedan
4T1BF1FK0FU075848,Black,2015,Toyota,Camry,"$15,500","46,330 Miles",Auburn,used,Shift Seattle - Test Drives Delivered to You,WA,LE,sedan
3KPFL4A76JE196488,Blue,2018,Kia,Forte,"$17,998","43,526 Miles",Charlotte,used,CarMax Independence Boulevard - Now offering Curbside Pickup and Home Delivery,NC,S,sedan
1C4RJFBG0MC810430,Diamond Black Crystal Pearlcoat,2021,Jeep,Grand Cherokee,"$45,735",New,San Bernardino,new,Moss Bros. Chrysler Jeep Dodge,CA,Limited,suv
3C7WRVFG1ME572972,White,2021,Ram,ProMaster Cab Chassis,"$34,365",New,Marietta,new,Ed Voyles Chrysler Dodge Jeep,GA,3500 159 WB,passenger_cargo_van
ZACNJCBB0MPM77060,Red,2021,Jeep,Renegade,"$25,014",New,Marietta,new,Ed Voyles Chrysler Dodge Jeep,GA,Latitude,suv
4S4BSAAC6J3388865,Twilight Blue Metallic,2018,Subaru,Outback,"$25,000","31,780 Miles",Catonsville,used,Heritage Subaru Catonsville,MD,2.5i,crossover
1FT7W2BT0CEA18831,Oxford White,2012,Ford,F-250 Super Duty,"$36,400","135,638 Miles",American Fork,used,Ken Garff Ford American Fork,UT,XL,truck
JN8AZ2NC0J9440116,Black Obsidian,2018,Infiniti,QX80,"$49,499","20,601 Miles",Stafford,used,Texas Direct Auto,TX,Base,suv
JTHCZ1BL3HA006556,Atomic Silver,2017,Lexus,GS 350,"$34,000","27,823 Miles",Waterbury,used,Highline Car Connection,CT,Base,sedan
1C4PJMDX3KD102351,Velvet Red Pearlcoat,2019,Jeep,Cherokee,"$27,524","39,671 Miles",American Fork,used,Ken Garff Ford American Fork,UT,Limited,suv
KNMAT2MV6JP539616,Black,2018,Nissan,Rogue,"$23,998","27,574 Miles",Pineville,used,CarMax South Boulevard - Now offering Curbside Pickup and Home Delivery,NC,SV,crossover
4S4BSAAC5H3408839,Tungsten Metallic,2017,Subaru,Outback,"$16,872","107,704 Miles",Ripley,used,Butch Davis Chevrolet,MS,2.5i,crossover
1C6SRFMT0KN714942,Maximum Steel Metallic Clear Coat,2019,Ram,Pickup 1500,"$39,499","10,322 Miles",Stafford,used,Texas Direct Auto,TX,Big Horn,truck
5UXKT0C51J0W03692,Graphite,2018,BMW,X5,"$35,995","55,644 Miles",Westbury,used,Auto Gallery Imports,NY,xDrive40e iPerformance,suv
1C4BJWEG0HL571805,Billet Silver Metallic Clear Coat,2017,Jeep,Wrangler Unlimited,"$40,499","39,921 Miles",Stafford,used,Texas Direct Auto,TX,Winter Edition,suv
5UXTS3C53J0Z01055,Phytonic Blue Metallic,2018,BMW,X3,"$44,995","37,969 Miles",Suitland,used,Passport BMW,MD,M40i,suv
JM1BPBML9M1302407,Machine Gray Metallic,2021,Mazda,Mazda3 Hatchback,"$28,999","4,372 Miles",Stafford,used,Texas Direct Auto,TX,Premium,hatchback
YV4102RK1M1831878,Blue,2021,Volvo,XC60,"$50,110",New,Salt Lake City,new,Ken Garff Volvo,UT,T5 Momentum,suv
1FMCU0GD2HUA54765,Gray,2017,Ford,Escape,"$18,998","49,700 Miles",Roseville,used,CarMax Sacramento/Roseville - Now offering Curbside Pickup,CA,SE,suv
JTEBU5JR9H5466687,Black,2017,Toyota,4Runner,"$40,817","45,151 Miles",Boise,used,Northwest Motorsports - Boise,ID,Limited,suv
2T2BZMCA1KC192754,Blue,2019,Lexus,RX 350,"$41,489","24,579 Miles",Charlotte,used,EchoPark Automotive Charlotte,NC,Base,suv
2LMPJ8JR5JBL36587,Black,2018,Lincoln,MKX,"$29,998","27,768 Miles",Tinley Park,used,CarMax Tinley Park - Now offering Curbside Pickup,IL,Premiere,suv
1C4NJDEB1GD733729,Bright White Clearcoat,2016,Jeep,Compass,"$17,700","57,417 Miles",Fallston,used,Heritage Honda Bel Air,MD,High Altitude,suv
1GKS2HKD0MR425712,Summit White,2021,GMC,Yukon XL,"$79,575",New,Lexington,new,Don Franklin Auto Mall Lexington,KY,AT4,suv
WBA5U9C04LA380322,White,2020,BMW,3 Series,"$49,950","24,712 Miles",West Valley City,used,Ken Garff West Valley Ford,UT,M340i xDrive,sedan
ZACCJBBBXJPJ38139,Black,2018,Jeep,Renegade,"$21,049","56,308 Miles",Peoria,used,Peoria Nissan,AZ,Latitude,suv
3N1CN8BV5LL836306,Electric Blue Metallic,2020,Nissan,Versa,"$17,778","9,182 Miles",Nashville,used,Hertz Car Sales Nashville,TN,S,sedan
1C6SRFLT7KN678314,Flame Red Clear Coat,2019,Ram,Pickup 1500,"$46,499","39,001 Miles",Stafford,used,Texas Direct Auto,TX,Rebel,truck
1GCPWBEK0MZ422774,Oxford Brown Metallic,2021,Chevrolet,Silverado 1500,"$39,070",New,Moreno Valley,new,Moss Bros. Chevrolet,CA,Custom,truck
1HGCV1F35KA034584,San Marino Red,2019,Honda,Accord,"$25,499","23,033 Miles",Stafford,used,Texas Direct Auto,TX,Sport,sedan
1C4HJXDG0LW274672,Bright White Clearcoat,2020,Jeep,Wrangler Unlimited,"$41,744","13,236 Miles",Pembroke Pines,used,Pines Ford Lincoln,FL,Freedom,suv
5N1DR2MM1KC625990,Glacier White,2019,Nissan,Pathfinder,"$28,490","54,276 Miles",Miami,used,Bomnin Chevrolet Dadeland,FL,SL,suv
KL4MMDSL9MB160855,Ebony Twilight Metallic,2021,Buick,Encore GX,"$25,365",New,Highland,new,LaFontaine Cadillac Buick GMC of Highland,MI,Select,suv
ZACNJDBB1MPN14672,Blue,2021,Jeep,Renegade,"$30,090",New,Toledo,new,Yark Chrysler Jeep Dodge Ram,OH,Latitude,suv
JTEBU5JR8J5516761,MAGNETIC GRAY METALLIC,2018,Toyota,4Runner,"$44,222","48,779 Miles",Vancouver,certified pre-owned,Vancouver Toyota,WA,SR5 Premium,suv
1FMCU0GD4HUB40322,Silver,2017,Ford,Escape,"$17,998","63,425 Miles",Louisville,used,CarMax Louisville - Now offering Curbside Pickup,KY,SE,suv
1FMCU9G90EUB48414,Silver,2014,Ford,Escape,"$15,998","90,465 Miles",South Jordan,used,CarMax Salt Lake (South Jordan) - Now offering Curbside Pickup,UT,SE,suv
KNDJN2A29G7264255,Black,2016,Kia,Soul,"$14,998","58,456 Miles",Plano,used,CarMax Plano - Now offering Curbside Pickup and Home Delivery,TX,Base,crossover
3GKALPEV4KL235892,Summit White,2019,GMC,Terrain,"$21,695","65,980 Miles",Pleasanton,used,Hertz Car Sales Pleasanton,CA,SLT,suv
1C4HJXEG7JW206588,Punkn Metallic Clearcoat,2018,Jeep,Wrangler Unlimited,"$45,500","17,003 Miles",Van Nuys,certified pre-owned,Russell Westbrook Chrysler Dodge Jeep Ram of Van Nuys,CA,Moab,suv
JTDEAMDE5NJ038583,Gray,2022,Toyota,Corolla Hybrid,"$27,103",New,Baltimore,new,Heritage Toyota Catonsville,MD,LE,sedan
1FDZK1CM9GKB54769,Oxford White,2016,Ford,Transit Passenger,"$31,989","77,952 Miles",Madison,used,Smart Chevrolet,NC,150 XLT,passenger_cargo_van
1GYKNHRS4LZ132217,Gray,2020,Cadillac,XT5,"$47,749","26,664 Miles",Orlando,used,Off Lease Only Orlando,FL,Sport,suv
4T1B11HKXKU201350,Blue,2019,Toyota,Camry,"$23,049","58,600 Miles",Stone Mountain,used,Hertz Car Sales Stone Mountain,GA,SE,sedan
1C4RJFAG8KC817902,"White,bright",2019,Jeep,Grand Cherokee,"$27,672","57,958 Miles",Smithtown,used,Hertz Car Sales Smithtown,NY,Laredo,suv
1C4RJFCT7KC642102,Diamond Black Crystal Pearlcoat,2019,Jeep,Grand Cherokee,"$39,900","55,729 Miles",East Dundee,used,Al Piemonte Chevrolet of Dundee,IL,High Altitude,suv
2FMPK4K84JBB34993,Ruby Red,2018,Ford,Edge,"$30,100","35,512 Miles",Newport News,used,Hall Ford Lincoln Newport News,VA,Titanium,suv
3GCUYDED8MG394071,Summit White,2021,Chevrolet,Silverado 1500,"$49,810",New,Mckinney,new,El Dorado Chevrolet,TX,LT,truck
5LMCJ3D9XJUL32003,Blue Diamond Metallic,2018,Lincoln,MKC,"$29,725","32,661 Miles",Washington,used,Washington Ford Incorporated,PA,Reserve,suv
JM3TCBCY5J0219711,Gray,2018,Mazda,CX-9,"$32,998","25,708 Miles",Ellicott City,used,CarMax Ellicott City - Now offering Curbside Pickup,MD,Touring,suv
1FTFW1E52MKE56529,Silver,2021,Ford,F-150,"$54,665",New,West Valley City,new,Ken Garff West Valley Ford,UT,XL,truck
5XXGT4L34LG430023,Ebony Black,2020,Kia,Optima,"$19,922","52,968 Miles",Hammond,used,Ross Downing Chevrolet Incorporated,LA,LX,sedan
1N4AL3AP7HC125666,Brilliant Silver,2017,Nissan,Altima,"$16,588","76,944 Miles",Phoenix,used,Camelback Toyota,AZ,2.5 SV,sedan
JTEHU5JR4M5961013,Super White,2021,Toyota,4Runner,"$48,838",New,Harrisburg,new,Heritage Chrysler Dodge Jeep Ram Toyota of Harrisburg,PA,Venture Edition,suv
3GNAXSEV6JL104374,Black,2018,Chevrolet,Equinox,"$19,995","58,800 Miles",South Easton,used,South Easton Motor Sales,MA,LT,suv
1C6RR7MT3HS829632,Silver,2017,Ram,Pickup 1500,"$37,998","66,743 Miles",Virginia Beach,used,CarMax Virginia Beach - Now offering Curbside Pickup and Home Delivery,VA,Sport,truck
3C6TRVBG3LE114457,White,2020,Ram,ProMaster Cargo,"$38,888","22,712 Miles",Fresno,used,Western Motors,CA,1500 136 WB,passenger_cargo_van
JF1GPAB60G8293367,Crystal Black Silica,2016,Subaru,Impreza,"$16,996","48,106 Miles",Carrollton,used,Texas Car One,TX,2.0i Premium,wagon
1G1YY2D70H5103215,Arctic White,2017,Chevrolet,Corvette,"$64,858","30,980 Miles",Buford,used,Rick Hendrick Chevrolet - Buford,GA,Grand Sport,coupe
WP1AA2A50KLB06021,Black,2019,Porsche,Macan,"$50,998","42,614 Miles",St. Peters,used,CarMax St. Louis Mid Rivers Mall - Now offering Curbside Pickup,MO,Base,suv
3VWDX7AJ5CM063171,Gray,2012,Volkswagen,Jetta,"$13,998","65,777 Miles",Cincinnati,used,CarMax Cincinnati - Now offering Curbside Pickup,OH,SE,sedan
2C3CDZJG3KH680433,White Knuckle Clearcoat,2019,Dodge,Challenger,"$32,995","35,498 Miles",Addison,used,Carsandpickups.com,TX,GT,coupe
2C3CCABGXKH585404,Granite Crystal Metallic Clear Coat,2019,Chrysler,300,"$25,184","59,420 Miles",Las Vegas,used,Hertz Car Sales Las Vegas,NV,S,sedan
W1NYC7HJXMX387212,designo Night Black Magno Matte,2021,Mercedes-Benz,G-Class,"$299,996","4,892 Miles",Charlotte,used,McLaren of Charlotte (Used Cars),NC,AMG G 63,suv
1G1BE5SM5G7253008,Siren Red Tintcoat,2016,Chevrolet,Cruze,"$14,998","66,489 Miles",Canton,used,Bill Holt Mitsubishi,GA,LT Auto,sedan
5TDJZRFH6KS562724,Ooh La La Rouge Mica,2019,Toyota,Highlander,"$31,928","88,581 Miles",Cedar Falls,used,Dan Deery Toyota,IA,SE,suv
1FMSK8DH5LGC87974,Black,2020,Ford,Explorer,"$38,998","9,299 Miles",West Carrollton,used,CarMax Dayton - Now offering Curbside Pickup,OH,XLT,suv
3C4PDCBB0DT521134,Brilliant Black Crystal Pearl,2013,Dodge,Journey,"$12,495","65,930 Miles",Carmichaels,used,Solomon Chrysler Jeep Dodge Carmichaels,PA,SXT,suv
2C3CDXHG3MH625896,Green,2021,Dodge,Charger,"$33,915",New,Ontario,new,Jeep Chrysler Dodge of Ontario,CA,GT,sedan
WDDWF8DBXLR562920,Black,2020,Mercedes-Benz,C-Class,"$33,431","31,034 Miles",Coconut Creek,used,Lou Bachrodt Chevrolet- Coconut Creek,FL,C 300,sedan
WBXYJ3C38JEJ64854,Alpine White,2018,BMW,X2,"$27,799","40,921 Miles",Margate,used,Florida Fine Cars - Margate,FL,sDrive28i,suv
1V2TR2CA6MC503294,Blue,2021,Volkswagen,Atlas,"$47,998","17,120 Miles",Houston,used,CarMax Gulf Freeway - Now offering Curbside Pickup and Home Delivery,TX,V6 SEL Premium 4Motion,suv
5NPE24AF4JH662355,Silver,2018,Hyundai,Sonata,"$19,998","29,413 Miles",Indianapolis,used,CarMax Indianapolis - Now offering Curbside Pickup,IN,SE,sedan
1C4RJFAG9HC923087,Black,2017,Jeep,Grand Cherokee,"$25,998","46,342 Miles",Lexington,used,CarMax Lexington - Now offering Curbside Pickup,KY,Laredo,suv
5TFCZ5AN9MX282033,Cement,2021,Toyota,Tacoma,"$40,628",New,Salt Lake City,new,Mark Miller Toyota,UT,TRD Off-Road,truck
3GCPKSE32BG292191,Silver,2011,Chevrolet,Silverado 1500,"$21,901","96,687 Miles",American Fork,used,Ken Garff Chevrolet,UT,LT,truck
4S4BTANCXL3144307,Blue,2020,Subaru,Outback,"$37,999","4,362 Miles",Marysville,used,Northwest Motorsport - Marysville,WA,Limited,crossover
2GKALMEK8E6335507,Crystal Red Tintcoat,2014,GMC,Terrain,"$9,900","142,421 Miles",Georgetown,used,Dan Cummins Georgetown,KY,SLE-1,suv
2T1BURHEXKC241767,"Silver,classic",2019,Toyota,Corolla,"$18,647","56,571 Miles",Stone Mountain,used,Hertz Car Sales Stone Mountain,GA,SE,sedan
2HKRW2H99MH674354,Platinum White Pearl,2021,Honda,CR-V,"$36,770",New,Virginia Beach,new,Hall Honda Virginia Beach,VA,Touring,suv
3N1CN7AP5KL857667,Fresh Powder,2019,Nissan,Versa,"$14,865","58,930 Miles",San Antonio,used,Hertz Car Sales San Antonio North East,TX,SV,sedan
3TMCZ5AN3KM200638,Super White,2019,Toyota,Tacoma,"$38,797","42,675 Miles",Orlando,used,Avis Car Sales Orlando,FL,TRD Off-Road,truck
3KPC24A69LE094358,White,2020,Hyundai,Accent,"$19,998","24,700 Miles",West Carrollton,used,CarMax Dayton - Now offering Curbside Pickup,OH,SE,sedan
JTEAAAAH6MJ032863,Celestial Black,2021,Toyota,Venza,"$48,888","3,103 Miles",Naperville,certified pre-owned,Toyota of Naperville,IL,Limited,crossover
5NPE24AF7JH607608,Symphony Silver,2018,Hyundai,Sonata,"$18,992","37,017 Miles",Riverdale,used,Southtowne Hyundai,GA,SE,sedan
ZACCJABT6GPD52737,Alpine White,2016,Jeep,Renegade,"$15,726","74,756 Miles",Madera,used,Gill Chrysler Dodge Jeep Ram Madera,CA,Latitude,suv
1G1PC5SBXD7202139,Silver Ice Metallic,2013,Chevrolet,Cruze,"$8,690","84,203 Miles",Portland,used,D&C Motor Company,OR,1LT Auto,sedan
1G1YN2D67F5600226,Yellow,2015,Chevrolet,Corvette,"$72,998","16,949 Miles",Lafayette,used,CarMax Lafayette - Now offering Curbside Pickup,LA,Z06,coupe
19XFC2F76GE033765,Black,2016,Honda,Civic,"$19,998","59,948 Miles",Miami Lakes,used,CarMax Miami Lakes - Now offering Curbside Pickup and Home Delivery,FL,EX,sedan
KNDJX3A55G7871604,Bright Silver,2016,Kia,Soul,"$18,988","52,877 Miles",West Covina,used,Audi West Covina,CA,!,crossover
3N1CN7AP9KL861477,Cayenne Red Metallic,2019,Nissan,Versa,"$15,354","44,913 Miles",Orland Park,certified pre-owned,Zeigler Nissan of Orland Park,IL,SV,sedan
3N1CP5CU8JL507207,Aspen White,2018,Nissan,Kicks,"$17,995","20,748 Miles",Wall Township,used,Automotive Avenues,NJ,SV,crossover
5YJ3E1EA5LF614246,White,2020,Tesla,Model 3,"$42,989","29,712 Miles",Houston,used,EchoPark Automotive Houston (North Freeway),TX,Standard Range Plus,sedan
1C4PJLDB8KD415927,"Silver,billet",2019,Jeep,Cherokee,"$21,212","61,780 Miles",Warminster,used,Hertz Car Sales Warminster,PA,Limited,suv
3C7WRLFL9MG645902,Gray,2021,RAM,4500 Chassis,"$80,795",New,Winston Salem,new,North Point Chrysler Jeep Dodge Ram Fiat,NC,Limited,truck
3GTP9EEL7MG197397,White,2021,GMC,Sierra 1500,"$59,500","11,847 Miles",Manvel,used,Big Star Ford,TX,AT4,truck
4S3GKAA64K1604813,Magnetite Gray Metallic,2019,Subaru,Impreza,"$20,600","37,610 Miles",Boulder,used,Flatirons Subaru,CO,2.0i,sedan
4JGDA5HB1JB020664,Selenite Grey Metallic,2018,Mercedes-Benz,GLE,"$35,495","49,686 Miles",Miami,used,Florida Fine Cars Miami,FL,GLE 350 4MATIC,suv
1C6SRFFT0KN782591,Delmonico Red Pearlcoat,2019,Ram,Pickup 1500,"$39,784","34,843 Miles",Hooksett,used,Merchants Automotive Group,NH,Big Horn,truck
3GCPYCEF3MG454945,Summit White,2021,Chevrolet,Silverado 1500,"$46,110",New,Pearland,new,Bayway Chevrolet,TX,Custom Trail Boss,truck
58ABK1GG8HU061407,Silver,2017,Lexus,ES 350,"$27,998","33,939 Miles",Roswell,used,CarMax Roswell - Now offering Curbside Pickup and Home Delivery,GA,Base,sedan
KM8J3CA45KU946715,"Blue,aqua",2019,Hyundai,Tucson,"$20,672","62,432 Miles",Smithtown,used,Hertz Car Sales Smithtown,NY,Value,suv
1FMJU1NT4MEA63950,Star White Metallic Tri-Coat,2021,Ford,Expedition,"$77,940",New,Hinesville,new,J.C. Lewis Ford Hinesville,GA,King Ranch,suv
JTDAAAAA4MA000369,Gray,2021,Toyota,Mirai,"$65,876",New,Mission Hills,new,Hamer Toyota,CA,Limited,sedan
2HNYD2H25DH506265,Palladium Metallic,2013,Acura,MDX,"$15,488","117,704 Miles",Phoenix,used,Camelback Toyota,AZ,SH-AWD,suv
3GCUKREC9JG456773,Summit White,2018,Chevrolet,Silverado 1500,"$42,500","23,917 Miles",Memphis,used,Principle Toyota,TN,LT,truck
1FMCU9J95JUD57361,Black,2018,Ford,Escape,"$25,999","16,089 Miles",Stafford,used,Texas Direct Auto,TX,Titanium,suv
1C4RJEAG5MC813495,Gray,2021,Jeep,Grand Cherokee,"$40,049",New,Marietta,new,Ed Voyles Chrysler Dodge Jeep,GA,Laredo X,suv
3GKALPEX8LL145633,Red,2020,GMC,Terrain,"$30,998","13,303 Miles",Austin,used,CarMax Austin North - Now offering Curbside Pickup and Home Delivery,TX,SLT,suv
