price,make,model,year,mileage,display_color,vin,dealer_name,state,trim,body_style,condition,city
21400,nissan,murano,2018,17127,white,  5n1az2mg6jn171087,167753273,GA,N/A,N/A,used,N/A
12300,ford,fusion,2018,38157,white,  3fa6p0lu9jr269920,167798151,NV,N/A,N/A,used,N/A
8800,nissan,versa,2018,34837,red,  3n1cn7apxjl833122,167492413,FL,N/A,N/A,used,N/A
24300,ford,explorer,2018,26186,silver,  1fm5k7f8xjga57221,167798150,NV,N/A,N/A,used,N/A
3900,ford,fiesta,2018,363,blue,  3fadp4bj2jm136595,167798138,NV,N/A,N/A,used,N/A
12600,ford,escape,2018,40375,gray,  1fmcu0gd0juc90126,167798137,NV,N/A,N/A,used,N/A
10800,nissan,sport,2018,41077,black,  jn1bj1cp1jw105037,167456337,FL,N/A,N/A,used,N/A
16000,nissan,rogue,2018,39598,no_color,  knmat2mv5jp602138,167752723,VA,N/A,N/A,used,N/A
10900,nissan,sentra,2018,28880,silver,  3n1ab7ap5jy332934,167752730,TN,N/A,N/A,used,N/A
15800,nissan,sport,2018,28626,black,  jn1bj1cp4jw195994,167752731,VA,N/A,N/A,used,N/A
19000,nissan,rogue,2018,41096,black,  jn8at2mv3jw342140,167752732,VA,N/A,N/A,used,N/A
8300,nissan,versa,2018,48977,white,  3n1cn7ap4jl828918,167724481,CA,N/A,N/A,used,N/A
12800,nissan,rogue,2018,32656,blue,  knmat2mt3jp508547,167492359,FL,N/A,N/A,used,N/A
45800,ford,srw,2018,11173,white,  1ft7w2bt3jeb02932,167749690,PA,N/A,N/A,used,N/A
11800,ford,ecosport,2018,37878,black,  maj3p1ve4jc210836,167798148,NV,N/A,N/A,used,N/A
17500,nissan,maxima,2018,39309,black,  1n4aa6ap0jc397943,167750233,PA,N/A,N/A,used,N/A
28000,nissan,armada,2018,29554,gray,  jn8ay2nc4j9558303,167750230,PA,N/A,N/A,used,N/A
17100,ford,mustang,2018,31561,silver,  1fatp8uhxj5166415,167798152,NV,N/A,N/A,used,N/A
10800,nissan,sport,2018,40455,gray,  jn1bj1cp7jw108055,167456334,FL,N/A,N/A,used,N/A
7800,nissan,versa,2018,54815,red,  3n1cn7ap9jl828199,167722934,CA,N/A,N/A,used,N/A
11000,ford,focus,2018,8884,gray,  1fadp3e23jl254221,167739185,MA,N/A,N/A,used,N/A
10450,nissan,sport,2018,41579,red,  jn1bj1cp7jw163492,167456333,FL,N/A,N/A,used,N/A
10900,nissan,sport,2018,38816,red,  jn1bj1cp2jw106181,167456319,FL,N/A,N/A,used,N/A
10850,nissan,sport,2018,39183,gray,  jn1bj1cp2jw108545,167456338,FL,N/A,N/A,used,N/A
10800,nissan,sport,2018,40478,black,  jn1bj1cpxjw152048,167456339,FL,N/A,N/A,used,N/A
10900,nissan,sport,2018,38806,white,  jn1bj1cp7jw108458,167456342,FL,N/A,N/A,used,N/A
9500,nissan,sentra,2018,42782,black,  3n1ab7ap3jy262463,167602541,new jersey,N/A,N/A,used,N/A
750,nissan,sentra,2018,37088,gray,  3n1ab7ap3jy312956,167494347,MO,N/A,N/A,used,N/A
14000,nissan,rogue,2018,37655,white,  knmat2mv3jp514463,167543439,FL,N/A,N/A,used,N/A
8000,nissan,versa,2018,56255,silver,  3n1cn7ap6jl831688,167722937,CA,N/A,N/A,used,N/A
10900,ford,focus,2018,52240,green,  1fadp3n27jl252178,167801288,north carolina,N/A,N/A,used,N/A
11300,ford,escape,2018,42168,gray,  1fmcu0f79jud41148,167801166,north carolina,N/A,N/A,used,N/A
15200,nissan,frontier,2018,12129,black,  1n6bd0ct0jn772776,167722142,AL,N/A,N/A,used,N/A
8000,nissan,sedan,2018,52571,gray,  3n1cn7ap9jl817056,167519159,CA,N/A,N/A,used,N/A
8300,nissan,sedan,2018,47510,gray,  3n1cn7ap7jl819100,167519154,CA,N/A,N/A,used,N/A
12500,nissan,sport,2018,43187,gray,  jn1bj1cr5jw281199,167724477,CA,N/A,N/A,used,N/A
8300,nissan,sedan,2018,43064,gray,  3n1cn7apxjl833105,167519152,CA,N/A,N/A,used,N/A
8000,nissan,versa,2018,53903,gray,  3n1cn7ap8jl818263,167724479,CA,N/A,N/A,used,N/A
10850,nissan,sport,2018,39996,white,  jn1bj1cp0jw108009,167456336,FL,N/A,N/A,used,N/A
18700,nissan,rogue,2018,41366,silver,  5n1at2mv4jc797992,167752721,VA,N/A,N/A,used,N/A
16000,nissan,rogue,2018,44732,no_color,  jn1butcp0jw1s4309,167753283,south carolina,N/A,N/A,used,N/A
56000,ford,srw,2018,25371,black,  1ft7w2bt4jec50359,167749689,PA,N/A,N/A,used,N/A
55000,ford,srw,2018,37245,black,  1ft7w2bt1jec31753,167749686,PA,N/A,N/A,used,N/A
14200,nissan,rogue,2018,37830,black,  knmat2mt9jp601489,167760120,OH,N/A,N/A,used,N/A
50500,ford,f-650,2018,74961,white,  1fdnf6dc1jdf00931,167749685,PA,N/A,N/A,used,N/A
7500,nissan,versa,2018,65184,red,  3n1cn7ap3jl833592,167724491,CA,N/A,N/A,used,N/A
10400,nissan,sport,2018,45331,blue,  jn1bj1cp6jw106037,167456344,FL,N/A,N/A,used,N/A
8800,nissan,versa,2018,34761,white,  3n1cn7ap0jl803031,167492341,FL,N/A,N/A,used,N/A
10850,nissan,sport,2018,39985,gray,  jn1bj1cp8jw161668,167456317,FL,N/A,N/A,used,N/A
12800,ford,escape,2018,39364,black,  1fmcu0gd3jub60681,167552309,MO,N/A,N/A,used,N/A
11050,nissan,sport,2018,34962,silver,  jn1bj1cp7jw107732,167456261,FL,N/A,N/A,used,N/A
17200,ford,mustang,2018,32415,white,  1fatp8uh2j5132629,167555176,CA,N/A,N/A,used,N/A
20400,nissan,pathfinder,2018,24143,silver,  5n1dr2mn2jc625942,167755645,south carolina,N/A,N/A,used,N/A
11400,nissan,sentra,2018,10372,blue,  3n1ab7apxjy272844,167761650,IL,N/A,N/A,used,N/A
32000,ford,f-150,2018,32262,white,  1ftfw1eg6jfc96497,167749063,PA,N/A,N/A,used,N/A
23900,ford,f-150,2018,41627,white,  1ftfw1e54jfa50563,167749266,PA,N/A,N/A,used,N/A
9200,nissan,versa,2018,33027,black,  3n1cn7ap0jl883768,167762224,FL,N/A,N/A,used,N/A
16500,nissan,pathfinder,2018,30594,black,  5n1dr2mm9jc667726,167762096,FL,N/A,N/A,used,N/A
21500,ford,f-150,2018,43519,gray,  1ftfw1e55jfc57253,167749265,PA,N/A,N/A,used,N/A
25500,ford,f-150,2018,43406,blue,  1ftew1ep1jkd75109,167749263,PA,N/A,N/A,used,N/A
16500,nissan,pathfinder,2018,39817,silver,  5n1dr2mm3jc649500,167762097,FL,N/A,N/A,used,N/A
6300,ford,fiesta,2018,37177,black,  3fadp4bj5jm122531,167749248,PA,N/A,N/A,used,N/A
16500,nissan,pathfinder,2018,40419,black,  5n1dr2mm9jc649808,167762098,FL,N/A,N/A,used,N/A
27500,ford,f-150,2018,36742,black,  1ftew1ep1jfa02757,167749262,PA,N/A,N/A,used,N/A
38200,ford,max,2018,46710,white,  1fmjk1kt9jea41402,167745579,north carolina,N/A,N/A,used,N/A
28000,ford,f-150,2018,30620,red,  1ftfw1eg8jfb90617,167749261,PA,N/A,N/A,used,N/A
38700,ford,drw,2018,59549,white,  1fd8w3ht1jeb13182,167788236,OK,N/A,N/A,used,N/A
13900,nissan,rogue,2018,35493,black,  knmat2mt1jp582050,167762099,FL,N/A,N/A,used,N/A
15500,ford,escape,2018,18849,black,  1fmcu9hd7jua30891,167555180,CA,N/A,N/A,used,N/A
9200,nissan,versa,2018,35677,black,  3n1cn7ap7jl882312,167762221,FL,N/A,N/A,used,N/A
10500,nissan,sport,2018,43531,blue,  jn1bj1cpxjw108647,167456345,FL,N/A,N/A,used,N/A
8000,nissan,versa,2018,54692,white,  3n1cn7ap5jl830774,167724488,CA,N/A,N/A,used,N/A
9300,nissan,versa,2018,52260,black,  3n1cn7ap6jl882723,167615938,MN,N/A,N/A,used,N/A
22000,nissan,frontier,2018,13875,white,  1n6dd0ev1jn706650,167760125,OH,N/A,N/A,used,N/A
16200,nissan,frontier,2018,6024,silver,  1n6bd0ct2jn715379,167760126,OH,N/A,N/A,used,N/A
28000,ford,wagon,2018,22179,black,  1fbzx2xm1jka57423,167749406,PA,N/A,N/A,used,N/A
14300,nissan,sport,2018,44864,gray,  jn1bj1cr3jw263168,167760154,OH,N/A,N/A,used,N/A
22000,ford,wagon,2018,31598,black,  1fbzx2ym5jka57441,167749399,PA,N/A,N/A,used,N/A
11900,nissan,sentra,2018,16778,gray,  3n1ab7ap8jl635929,167760156,OH,N/A,N/A,used,N/A
18600,ford,transit,2018,38279,white,  1ftyr2cm5jka24223,167749393,PA,N/A,N/A,used,N/A
19200,ford,transit,2018,41351,white,  1ftyr2cm0jka24226,167749390,PA,N/A,N/A,used,N/A
14000,ford,fusion,2018,50513,white,  3fa6p0d99jr206522,167749355,PA,N/A,N/A,used,N/A
14400,ford,fusion,2018,38148,black,  3fa6p0ru4jr247959,167749350,PA,N/A,N/A,used,N/A
16000,nissan,sport,2018,30409,black,  jn1bj1cr2jw289275,167760153,OH,N/A,N/A,used,N/A
27000,ford,f-150,2018,33475,blue,  1ftew1ep9jfc17402,167749268,PA,N/A,N/A,used,N/A
17200,ford,mustang,2018,32938,white,  1fatp8uh9j5132644,167555184,CA,N/A,N/A,used,N/A
5500,nissan,sentra,2018,31231,silver,  3n1ab7ap9jy345766,167440194,north carolina,N/A,N/A,used,N/A
10800,nissan,sport,2018,41033,silver,  jn1bj1cpxjw161087,167456349,FL,N/A,N/A,used,N/A
8000,nissan,versa,2018,50871,blue,  3n1cn7ap3jl818641,167724482,CA,N/A,N/A,used,N/A
19800,nissan,pathfinder,2018,34138,white,  5n1dr2mn0jc622571,167492145,FL,N/A,N/A,used,N/A
8000,nissan,versa,2018,53098,white,  3n1cn7apxjl802906,167724484,CA,N/A,N/A,used,N/A
16500,nissan,pathfinder,2018,49185,white,  5n1dr2mmxjc615473,167473031,WI,N/A,N/A,used,N/A
14400,nissan,rogue,2018,45732,black,  knmat2mv0jp584843,167473024,WI,N/A,N/A,used,N/A
7800,nissan,versa,2018,51552,red,  3n1cn7ap0jl821772,167724487,CA,N/A,N/A,used,N/A
11200,nissan,altima,2018,42250,blue,  1n4al3ap8jc257020,167472994,WI,N/A,N/A,used,N/A
10800,nissan,sport,2018,40332,gray,  jn1bj1cp9jw108428,167456351,FL,N/A,N/A,used,N/A
22500,land,sport,2018,30220,black,  salcp2rx7jh741147,167153791,CA,N/A,N/A,used,N/A
16500,nissan,pathfinder,2018,34841,black,  5n1dr2mm0jc631567,167762103,FL,N/A,N/A,used,N/A
21500,dodge,challenger,2018,6748,gray,  2c3cdzag8jh321934,167778953,WI,N/A,N/A,used,N/A
13300,nissan,sport,2018,39247,gray,  jn1bj1cr7jw262489,167615917,MN,N/A,N/A,used,N/A
26100,ford,f-150,2018,32149,white,  1ftew1cb3jfc81295,167741409,MS,N/A,N/A,used,N/A
11000,nissan,sport,2018,36788,black,  jn1bj1cp5jw108622,167456242,FL,N/A,N/A,used,N/A
10100,nissan,sentra,2018,46382,white,  3n1ab7ap7jy308330,167615920,MN,N/A,N/A,used,N/A
10300,nissan,sentra,2018,39893,black,  3n1ab7ap4jy297769,167615921,MN,N/A,N/A,used,N/A
33100,ford,f-150,2018,15960,gray,  1ftew1ep2jfb83786,167741551,MS,N/A,N/A,used,N/A
10100,nissan,sentra,2018,45080,black,  3n1ab7ap1jy239344,167615916,MN,N/A,N/A,used,N/A
10300,nissan,sentra,2018,41203,gray,  3n1ab7ap7jy307016,167615924,MN,N/A,N/A,used,N/A
14500,dodge,caravan,2018,40417,no_color,  2c4rdgeg6jr341288,167802408,FL,N/A,N/A,used,N/A
13300,dodge,caravan,2018,48681,gray,  2c4rdgegxjr331914,167555075,CA,N/A,N/A,used,N/A
13300,dodge,caravan,2018,42190,white,  2c4rdgcg3jr364854,167555073,CA,N/A,N/A,used,N/A
46900,land,discovery,2018,32387,black,  salrr2rk0ja052195,167606908,FL,N/A,N/A,used,N/A
23200,land,sport,2018,23745,black,  salcp2rx0jh740860,167153788,CA,N/A,N/A,used,N/A
20100,ford,transit,2018,62386,white,  1ftyr2xm7jkb19070,167722700,CA,N/A,N/A,used,N/A
32100,chevrolet,2500,2018,55532,white,  1gc1kvey2jf198038,167789500,PA,N/A,N/A,used,N/A
24700,ford,explorer,2018,23350,red,  1fm5k7dh1jgb86970,167722623,IL,N/A,N/A,used,N/A
10300,nissan,sentra,2018,40648,blue,  3n1ab7ap1jy308971,167615929,MN,N/A,N/A,used,N/A
11400,nissan,sport,2018,33644,black,  jn1bj1cp5jw163832,167456251,FL,N/A,N/A,used,N/A
18500,dodge,challenger,2018,34272,gray,  2c3cdzag4jh302832,167782327,CA,N/A,N/A,used,N/A
28700,dodge,charger,2018,19636,blue,  2c3cdxct8jh197730,167782326,CA,N/A,N/A,used,N/A
35100,chevrolet,1500,2018,14751,blue,  3gcukrec2jg216609,167801202,KS,N/A,N/A,used,N/A
16500,dodge,caravan,2018,48745,white,  2c4rdgeg8jr219449,167750096,IN,N/A,N/A,used,N/A
22500,dodge,charger,2018,20575,silver,  2c3cdxjg1jh292507,167766487,WI,N/A,N/A,used,N/A
10400,nissan,sentra,2018,38761,gray,  3n1ab7ap0jy322490,167615932,MN,N/A,N/A,used,N/A
10600,nissan,sentra,2018,39208,black,  3n1ab7ap6jl660439,167615915,MN,N/A,N/A,used,N/A
24000,nissan,murano,2018,31551,gray,  5n1az2mhxjn157718,167615931,MN,N/A,N/A,used,N/A
11200,nissan,sport,2018,35491,black,  jn1bj1cp7jw102689,167456245,FL,N/A,N/A,used,N/A
15000,ford,fusion,2018,38744,white,  3fa6p0d97jr219835,167555170,CA,N/A,N/A,used,N/A
40400,ford,f-150,2018,34100,black,  1ftew1eg4jfb55634,167718246,IN,N/A,N/A,used,N/A
11400,nissan,sport,2018,34924,gray,  jn1bj1cp1jw161494,167456258,FL,N/A,N/A,used,N/A
11050,nissan,sport,2018,35050,gray,  jn1bj1cp3jw108442,167456255,FL,N/A,N/A,used,N/A
11450,nissan,sport,2018,35831,gray,  jn1bj1cp5jw161563,167456254,FL,N/A,N/A,used,N/A
11450,nissan,sport,2018,33437,red,  jn1bj1cp7jw161029,167456241,FL,N/A,N/A,used,N/A
13900,ford,escape,2018,60715,gray,  1fmcu0hdxjuc12967,167778964,WI,N/A,N/A,used,N/A
22500,ford,taurus,2018,14599,white,  1fahp2j88jg135238,167778957,WI,N/A,N/A,used,N/A
24300,ford,f-150,2018,6290,gray,  1ftex1cp1jkf40656,167722443,IL,N/A,N/A,used,N/A
19100,dodge,challenger,2018,22646,white,  2c3cdzag1jh288453,167792687,west VA,N/A,N/A,used,N/A
16300,dodge,journey,2018,37009,silver,  3c4pddgg2jt370853,167751185,TX,N/A,N/A,used,N/A
29800,chevrolet,suburban,2018,48427,silver,  1gnschkc6jr106222,167798080,NV,N/A,N/A,used,N/A
29800,chevrolet,suburban,2018,48807,gray,  1gnschkc1jr387653,167798092,NV,N/A,N/A,used,N/A
14100,dodge,caravan,2018,57394,black,  2c4rdgeg5jr337118,167786903,TX,N/A,N/A,used,N/A
63000,ford,srw,2018,17942,black,  1ft7w2bt3jec31754,167780684,IL,N/A,N/A,used,N/A
15000,dodge,journey,2018,42303,red,  3c4pddgg1jt387157,167803180,north carolina,N/A,N/A,used,N/A
26900,chevrolet,traverse,2018,42941,black,  1gnevhkw8jj148388,167781794,MO,N/A,N/A,used,N/A
13700,dodge,caravan,2018,54106,white,  2c4rdgeg6jr205887,167718054,north carolina,N/A,N/A,used,N/A
14500,dodge,caravan,2018,24336,silver,  2c4rdgcgxjr282071,167798093,NV,N/A,N/A,used,N/A
29500,chevrolet,suburban,2018,52618,silver,  1gnschkc1jr235923,167798097,NV,N/A,N/A,used,N/A
11400,chevrolet,equinox,2018,78956,white,  2gnaxsevxj6292207,167799451,FL,N/A,N/A,used,N/A
11400,chevrolet,equinox,2018,88564,white,  2gnaxsev1j6218321,167799460,FL,N/A,N/A,used,N/A
15700,dodge,journey,2018,38128,white,  3c4pdcgg2jt378879,167778956,WI,N/A,N/A,used,N/A
30300,chevrolet,suburban,2018,46494,white,  1gnschkc5jr280816,167798100,NV,N/A,N/A,used,N/A
10200,chevrolet,malibu,2018,45836,white,  1g1zd5stxjf175198,167800168,TX,N/A,N/A,used,N/A
13800,dodge,journey,2018,28469,red,  3c4pdcgg9jt352215,167491370,FL,N/A,N/A,used,N/A
23000,land,sport,2018,20103,black,  salcp2rx6jh739311,167153784,CA,N/A,N/A,used,N/A
13800,ford,taurus,2018,41864,white,  1fahp2d80jg104075,167722436,MO,N/A,N/A,used,N/A
32500,gmc,2500hd,2018,14856,blue,  1gt12seg2jf255666,167604590,PA,N/A,N/A,used,N/A
18700,dodge,challenger,2018,36358,gray,  2c3cdzag5jh245542,167773134,new jersey,N/A,N/A,used,N/A
11500,dodge,caravan,2018,50193,no_color,  2c4rdgcg8jr208468,167772963,PA,N/A,N/A,used,N/A
13500,chevrolet,impala,2018,53194,white,  2g1105s3xj9121918,167773137,new jersey,N/A,N/A,used,N/A
9200,nissan,versa,2018,32557,black,  3n1cn7ap3jl883263,167762227,FL,N/A,N/A,used,N/A
13000,dodge,caravan,2018,54960,white,  2c4rdgcg2jr205677,167724266,CA,N/A,N/A,used,N/A
13000,dodge,caravan,2018,52079,white,  2c4rdgegxjr339012,167724265,CA,N/A,N/A,used,N/A
20000,ford,edge,2018,43567,silver,  2fmpk4k99jbb06857,167775132,IL,N/A,N/A,used,N/A
13100,dodge,caravan,2018,42621,silver,  2c4rdgcg0jr241626,167555080,CA,N/A,N/A,used,N/A
39000,ford,f-150,2018,25839,gray,  1ftfw1e53jfd63829,167778962,IL,N/A,N/A,used,N/A
14000,dodge,journey,2018,14750,black,  3c4pdcbb1jt319818,167787973,OK,N/A,N/A,used,N/A
4050,heartland,pioneer,2018,1,gray,  5sfpb3326je365727,167265963,PA,N/A,N/A,used,N/A
22500,dodge,charger,2018,26026,gray,  2c3cdxjg4jh292503,167766491,WI,N/A,N/A,used,N/A
17500,dodge,journey,2018,33495,silver,  3c4pddeg6jt463152,167750095,MI,N/A,N/A,used,N/A
17300,dodge,challenger,2018,42909,no_color,  2c3cdzag3jh242672,167782329,CA,N/A,N/A,used,N/A
21900,ford,mustang,2018,29748,red,  1fatp8uh4j5166362,167773235,new jersey,N/A,N/A,used,N/A
21000,dodge,charger,2018,12554,gray,  2c3cdxbg4jh164292,167639649,TX,N/A,N/A,used,N/A
24500,ford,wagon,2018,39943,white,  1fbzx2zm1jka44328,167772606,FL,N/A,N/A,used,N/A
13500,ford,escape,2018,21592,silver,  1fmcu0gd7jud41377,167606805,FL,N/A,N/A,used,N/A
41500,ford,f-150,2018,9800,black,  1ftew1e56jfa97539,167781284,new jersey,N/A,N/A,used,N/A
43500,chevrolet,2500,2018,56007,white,  1gc1kwey6jf259008,167766144,GA,N/A,N/A,used,N/A
4160,dodge,mpv,2018,6743,gray,  3c4pdcab8jt384019,167656478,FL,N/A,N/A,used,N/A
6000,chevrolet,malibu,2018,42090,gray,  1g1zb5st8jf226848,167765944,TX,N/A,N/A,used,N/A
5470,dodge,mpv,2018,39721,black,  3c4pdcgg9jt216280,167656495,FL,N/A,N/A,used,N/A
14200,ford,fusion,2018,1751,red,  3fa6p0h76jr175058,167484407,IL,N/A,N/A,used,N/A
37500,ford,transit,2018,24567,white,  1ftbw3xgxjkb24777,167782364,CA,N/A,N/A,used,N/A
15000,dodge,journey,2018,38029,white,  3c4pdceg6jt516474,167612012,PA,N/A,N/A,used,N/A
30200,ford,f-150,2018,21703,red,  1ftew1cp2jkd08540,167782362,CA,N/A,N/A,used,N/A
14600,chevrolet,malibu,2018,9371,silver,  1g1zd5st5jf191860,167763267,FL,N/A,N/A,used,N/A
27500,ford,explorer,2018,22284,black,  1fm5k8d89jgb59845,167782363,CA,N/A,N/A,used,N/A
10500,nissan,sentra,2018,41141,silver,  3n1ab7apxjl642008,167615937,MN,N/A,N/A,used,N/A
9000,ford,fiesta,2018,25201,gray,  3fadp4ej7jm111509,167606808,FL,N/A,N/A,used,N/A
31900,chevrolet,1500,2018,22909,black,  3gcukrec0jg176059,167763273,TN,N/A,N/A,used,N/A
27700,chevrolet,1500,2018,6654,red,  3gcpcrec2jg473991,167763266,FL,N/A,N/A,used,N/A
31600,chevrolet,2500,2018,57751,white,  1gc1kvey3jf197819,167789507,PA,N/A,N/A,used,N/A
5700,dodge,mpv,2018,45561,white,  2c4rdgeg9jr237989,167655771,TX,N/A,N/A,used,N/A
24900,mercedes-benz,glc,2018,33687,white,  wdc0g4jb4jv097463,167153811,CA,N/A,N/A,used,N/A
9200,ford,fusion,2018,71478,blue,  3fa6p0h75jr243141,167772971,PA,N/A,N/A,used,N/A
8350,nissan,cab,2018,32256,gray,  1n6aa1ej3jn519666,167692453,CA,N/A,N/A,used,N/A
13000,dodge,caravan,2018,50873,black,  2c4rdgbg6jr221818,167745671,VA,N/A,N/A,used,N/A
38000,ford,f-150,2018,33701,black,  1ftfw1e51jfa37950,167778971,IL,N/A,N/A,used,N/A
23000,dodge,charger,2018,26996,gray,  2c3cdxjg7jh189253,167735435,MI,N/A,N/A,used,N/A
22700,ford,transit,2018,39733,white,  1ftyr3xm6jkb03481,167722718,CA,N/A,N/A,used,N/A
24800,dodge,charger,2018,17946,silver,  2c3cdxjg6jh182178,167735434,MI,N/A,N/A,used,N/A
23100,dodge,charger,2018,12265,silver,  2c3cdxjgxjh222262,167735423,MI,N/A,N/A,used,N/A
28000,mercedes-benz,gle,2018,40780,white,  4jgda5jbxjb046383,167153817,CA,N/A,N/A,used,N/A
48000,dodge,durango,2018,8047,white,  1c4sdjgj9jc370929,167748862,PA,N/A,N/A,used,N/A
12300,chevrolet,malibu,2018,53599,black,  1g1zd5stxjf140841,167787955,OK,N/A,N/A,used,N/A
13600,chevrolet,malibu,2018,36047,white,  1g1zd5st5jf249837,167787964,OK,N/A,N/A,used,N/A
32800,chevrolet,tahoe,2018,46915,gray,  1gnskbkc9jr370082,167787953,OK,N/A,N/A,used,N/A
18500,chevrolet,colorado,2018,87264,green,  1gcgtcen5j1157983,167787277,OR,N/A,N/A,used,N/A
54500,ford,srw,2018,19853,blue,  1ft7w2bt8jec80853,167782905,CA,N/A,N/A,used,N/A
17100,ford,flex,2018,52747,white,  2fmgk5d81jba01059,167782378,CA,N/A,N/A,used,N/A
5350,dodge,mpv,2018,39590,silver,  3c4pdcgg5jt346413,167655728,GA,N/A,N/A,used,N/A
24300,chevrolet,1500,2018,56296,black,  3gcukreh2jg284677,167798290,new york,N/A,N/A,used,N/A
14700,dodge,caravan,2018,29115,white,  2c4rdgeg0jr327368,167614578,FL,N/A,N/A,used,N/A
19100,ford,mustang,2018,30594,silver,  1fatp8uh2j5109805,167782375,CA,N/A,N/A,used,N/A
22000,ford,mustang,2018,6248,red,  1fa6p8th3j5135439,167778967,IL,N/A,N/A,used,N/A
7200,chevrolet,spark,2018,42561,red,  kl8cb6sa3jc459211,167787965,OK,N/A,N/A,used,N/A
17000,dodge,caravan,2018,36299,gray,  2c4rdgeg5jr147562,167781292,new jersey,N/A,N/A,used,N/A
11000,nissan,sport,2018,36715,black,  jn1bj1cp5jw102514,167456240,FL,N/A,N/A,used,N/A
10200,nissan,sentra,2018,42838,gray,  3n1ab7ap3jy324878,167615934,MN,N/A,N/A,used,N/A
9500,nissan,versa,2018,41557,blue,  3n1cn7ap6jl823820,167615935,MN,N/A,N/A,used,N/A
11450,nissan,sport,2018,35374,white,  jn1bj1cpxjw108745,167456239,FL,N/A,N/A,used,N/A
10500,nissan,sentra,2018,41136,black,  3n1ab7ap9jl662721,167615936,MN,N/A,N/A,used,N/A
18200,ford,transit,2018,41569,white,  1ftyr2cm2jka24227,167749395,PA,N/A,N/A,used,N/A
9200,nissan,versa,2018,31371,silver,  3n1cn7ap4jl884311,167762228,FL,N/A,N/A,used,N/A
53000,chevrolet,3500,2018,16105,black,  1gc4k1ey0jf149152,167765123,WA,N/A,N/A,used,N/A
15000,dodge,journey,2018,35326,white,  3c4pddgg5jt387288,167803188,north carolina,N/A,N/A,used,N/A
26300,chevrolet,camaro,2018,11150,gray,  1g1fb1rx5j0103693,167801223,KS,N/A,N/A,used,N/A
15500,dodge,journey,2018,30671,red,  3c4pdceg2jt426366,167612031,PA,N/A,N/A,used,N/A
16500,chevrolet,equinox,2018,18020,silver,  2gnaxjev9j6276848,167766146,GA,N/A,N/A,used,N/A
12500,dodge,journey,2018,59924,silver,  3c4pdcgg1jt257213,167769598,TX,N/A,N/A,used,N/A
3600,ford,fiesta,2018,1,silver,  3fadp4ej1jm128239,167458288,AZ,N/A,N/A,used,N/A
13600,ford,focus,2018,16971,black,  1fadp3m26jl307477,167755490,south carolina,N/A,N/A,used,N/A
13800,ford,focus,2018,23164,white,  1fadp3j2xjl279400,167755491,south carolina,N/A,N/A,used,N/A
8700,ford,focus,2018,21405,white,  1fadp3k23jl219764,167755494,south carolina,N/A,N/A,used,N/A
23100,dodge,durango,2018,49496,white,  1c4rdjdg2jc329601,167755496,south carolina,N/A,N/A,used,N/A
36000,ford,max,2018,58576,gray,  1fmjk1jt1jea23803,167472824,WI,N/A,N/A,used,N/A
19500,chevrolet,passenger,2018,44333,white,  1gazgpfg7j1254194,167786867,TX,N/A,N/A,used,N/A
17000,ford,escape,2018,34819,gold,  1fmcu9hd6juc54783,167755501,south carolina,N/A,N/A,used,N/A
4040,dodge,mpv,2018,50765,red,  3c4pdcab6jt273002,167656476,FL,N/A,N/A,used,N/A
15500,dodge,caravan,2018,37352,red,  2c4rdgeg8jr340109,167612017,PA,N/A,N/A,used,N/A
36500,dodge,charger,2018,22036,white,  2c3cdxgj3jh314932,167752500,VA,N/A,N/A,used,N/A
18800,ford,flex,2018,45798,black,  2fmgk5d88jba13550,167782360,CA,N/A,N/A,used,N/A
43500,chevrolet,2500,2018,57604,white,  1gc1kwey3jf123662,167766138,GA,N/A,N/A,used,N/A
38500,chevrolet,suburban,2018,11135,silver,  1gnschkc6jr269601,167766143,GA,N/A,N/A,used,N/A
4290,dodge,mpv,2018,39029,white,  3c4pdcab0jt474412,167656477,FL,N/A,N/A,used,N/A
20000,ford,wagon,2018,55475,white,  1fbzx2zm6jka97476,167472829,WI,N/A,N/A,used,N/A
12990,Ford,Fiesta,2019,57805 ,Magnetic,3FADP4BJ3KM107219,Hertz Car Sales Des Plaines,IL,SE,sedan,used,Des Plaines
34998,Chevrolet,Traverse,2019,35101 ,Black,1GNERHKW5KJ211355,CarMax Ft. Lauderdale - Now offering Curbside Pickup and Home Delivery,FL,LT Leather,suv,used,Davie
23161,GMC,Terrain,2019,60928 ,Summit White,3GKALPEV0KL283602,Hertz Car Sales Mesquite,TX,SLT,suv,used,Dallas
17889,Chevrolet,Malibu,2019,74555 ,Mosaic Black Metallic,1G1ZD5STXKF133731,Hertz Car Sales Sacramento,CA,LT,sedan,used,Sacramento
21998,Nissan,Altima,2019,22544 ,Gray,1N4BL4BV0KC192883,CarMax Langhorne - Now offering Curbside Pickup,PA,2.5 S,sedan,used,Langhorne
43007,Ford,F150,2019,22022 ,Oxford White,1FTEW1E49KFA01041,Hertz Car Sales Ogden,UT,XLT,truck,used,Ogden
20695,Toyota,Camry,2019,64175 ,Blue Streak,4T1B11HK5KU168080,Hertz Car Sales Bedford,TX,LE,sedan,used,Bedford
17750,Buick,Encore,2019,61854 ,Summit White,KL4CJCSM6KB806597,Hertz Car Sales Albuquerque,NM,Essence,suv,used,Albuquerque
